CODE,DISPLAY,VERSION
8213/3,"Serrated adenocarcinoma",ICDO3_2nd
8214/3,"Parietal cell carcinoma",ICDO3_2nd
8214/3,"Parietal cell adenocarcinoma",ICDO3_2nd
8215/3,"Adenocarcinoma of anal glands",ICDO3_2nd
8215/3,"Adenocarcinoma of anal ducts",ICDO3_2nd
8220/0,"Adenomatous polyposis coli",ICDO3_2nd
8220/0,"Adenomatosis, NOS",ICDO3_2nd
8220/0,"Familial polyposis coli",ICDO3_2nd
8220/3,"Adenocarcinoma in adenomatous polyposis coli",ICDO3_2nd
8221/0,"Multiple adenomatous polyps",ICDO3_2nd
8221/3,"Adenocarcinoma in multiple adenomatous polyps",ICDO3_2nd
8230/2,"Ductal carcinoma in situ, solid type",ICDO3_2nd
8230/2,"Intraductal carcinoma, solid type",ICDO3_2nd
8230/3,"Solid carcinoma, NOS",ICDO3_2nd
8230/3,"Solid adenocarcinoma, NOS",ICDO3_2nd
8230/3,"Solid carcinoma with mucin formation",ICDO3_2nd
8230/3,"Solid adenocarcinoma with mucin formation",ICDO3_2nd
8231/3,"Carcinoma simplex",ICDO3_2nd
8240/3,"Neuroendocrine tumor, NOS",ICDO3_2nd
8240/3,"Carcinoid tumor, NOS",ICDO3_2nd
8240/3,"Carcinoid, NOS",ICDO3_2nd
8240/3,"Bronchial adenoma, carcinoid",ICDO3_2nd
8240/3,"Neuroendocrine carcinoma, low grade",ICDO3_2nd
8240/3,"Neuroendocrine carcinoma, well differentiated",ICDO3_2nd
8240/3,"Neuroendocrine tumor, grade 1",ICDO3_2nd
8240/3,"Typical carcinoid",ICDO3_2nd
8241/3,"Enterochromaffin cell carcinoid",ICDO3_2nd
8241/3,Argentaffinoma,ICDO3_2nd
8241/3,"Carcinoid tumor, argentaffin",ICDO3_2nd
8241/3,"EC cell carcinoid",ICDO3_2nd
8241/3,"Serotonin producing carcinoid",ICDO3_2nd
8241/3,"Serotonin producing tumor",ICDO3_2nd
8242/3,"Enterochromaffin-like cell tumor",ICDO3_2nd
8242/3,"ECL cell carcinoid",ICDO3_2nd
8243/3,"Goblet cell carcinoid",ICDO3_2nd
8243/3,"Mucinous carcinoid",ICDO3_2nd
8243/3,"Mucocarcinoid tumor",ICDO3_2nd
8244/3,"Mixed adenoneuroendocrine carcinoma",ICDO3_2nd
8244/3,"Combined carcinoid and adenocarcinoma",ICDO3_2nd
8244/3,"Mixed carcinoid and adenocarcinoma",ICDO3_2nd
8244/3,"Composite carcinoid",ICDO3_2nd
8244/3,MANEC,ICDO3_2nd
8244/3,"Mixed carcinoid-adenocarcinoma",ICDO3_2nd
8245/1,"Tubular carcinoid",ICDO3_2nd
8245/3,"Adenocarcinoid tumor",ICDO3_2nd
8246/3,"Neuroendocrine carcinoma, NOS",ICDO3_2nd
8246/3,"Poorly differentiated neuroendocrine neoplasm",ICDO3_2nd
8247/3,"Merkel cell carcinoma",ICDO3_2nd
8247/3,"Merkel cell tumor",ICDO3_2nd
8247/3,"Primary cutaneous neuroendocrine carcinoma",ICDO3_2nd
8248/1,Apudoma,ICDO3_2nd
8249/3,"Neuroendocrine tumor, grade 2",ICDO3_2nd
8249/3,"Atypical carcinoid tumor",ICDO3_2nd
8249/3,"Neuroendocrine carcinoma, moderately differentiated",ICDO3_2nd
8249/3,"Neuroendocrine tumor, grade 3",ICDO3_2nd
8250/0,"Atypical adenomatous hyperplasia",ICDO3_2nd
8250/1,"Pulmonary adenomatosis",ICDO3_2nd
8250/2,"Adenocarcinoma in situ of lung, non-mucinous",ICDO3_2nd
8250/3,"Lepidic adenocarcinoma",ICDO3_2nd
8250/3,"Bronchiolo-alveolar adenocarcinoma, NOS",ICDO3_2nd
8250/3,"Bronchiolo-alveolar carcinoma, NOS",ICDO3_2nd
8250/3,"Alveolar cell carcinoma",ICDO3_2nd
8250/3,"Bronchiolar adenocarcinoma",ICDO3_2nd
8250/3,"Bronchiolar carcinoma",ICDO3_2nd
8251/0,"Alveolar adenoma",ICDO3_2nd
8251/3,"Alveolar adenocarcinoma",ICDO3_2nd
8251/3,"Alveolar carcinoma",ICDO3_2nd
8252/3,"Bronchiolo-alveolar carcinoma, non-mucinous",ICDO3_2nd
8252/3,"Bronchiolo-alveolar carcinoma, Clara cell",ICDO3_2nd
8252/3,"Bronchiolo-alveolar carcinoma, type II pneumocyte",ICDO3_2nd
8253/2,"Adenocarcinoma in situ of lung, mucinous",ICDO3_2nd
8253/3,"Adenocarcinoma of lung, mucinous",ICDO3_2nd
8253/3,"Bronchiolo-alveolar carcinoma, mucinous",ICDO3_2nd
8253/3,"Bronchiolo-alveolar carcinoma, goblet cell type",ICDO3_2nd
8254/3,"Adenocarcinoma of lung, mixed mucinous and non-mucinous",ICDO3_2nd
8254/3,"Bronchiolo-alveolar carcinoma, mixed mucinous and non-mucinous",ICDO3_2nd
8254/3,"Bronchiolo-alveolar carcinoma, Clara cell and goblet cell type",ICDO3_2nd
8254/3,"Bronchiolo-alveolar carcinoma, indeterminate type",ICDO3_2nd
8254/3,"Bronchiolo-alveolar carcinoma, type II pneumocyte and goblet cell type",ICDO3_2nd
8255/3,"Adenocarcinoma with mixed subtypes",ICDO3_2nd
8255/3,"Adenocarcinoma combined with other types of carcinoma",ICDO3_2nd
8256/3,"Minimally invasive adenocarcinoma, non-mucinous",ICDO3_2nd
8257/3,"Minimally invasive adenocarcinoma, mucinous",ICDO3_2nd
8260/0,"Papillary adenoma, NOS",ICDO3_2nd
8260/0,"Glandular papilloma",ICDO3_2nd
8260/1,"Aggressive papillary tumor",ICDO3_2nd
8260/3,"Papillary adenocarcinoma, NOS",ICDO3_2nd
8260/3,"Papillary carcinoma of thyroid",ICDO3_2nd
8260/3,"Papillary renal cell carcinoma",ICDO3_2nd
8261/0,"Villous adenoma, NOS",ICDO3_2nd
8261/0,"Villous papilloma",ICDO3_2nd
8261/2,"Adenocarcinoma in situ in villous adenoma",ICDO3_2nd
8261/3,"Adenocarcinoma in villous adenoma",ICDO3_2nd
8262/3,"Villous adenocarcinoma",ICDO3_2nd
8263/0,"Tubulovillous adenoma, NOS",ICDO3_2nd
8263/0,"Villoglandular adenoma",ICDO3_2nd
8263/0,"Papillotubular adenoma",ICDO3_2nd
8263/0,"Tubulo-papillary adenoma",ICDO3_2nd
8263/2,"Adenocarcinoma in situ in tubulovillous adenoma",ICDO3_2nd
8263/3,"Adenocarcinoma in tubulovillous adenoma",ICDO3_2nd
8263/3,"Villoglandular carcinoma",ICDO3_2nd
8263/3,"Villoglandular variant of endometrioid adenocarcinoma",ICDO3_2nd
8263/3,"Papillotubular adenocarcinoma",ICDO3_2nd
8263/3,"Tubulopapillary adenocarcinoma",ICDO3_2nd
8264/0,"Papillomatosis, glandular",ICDO3_2nd
8264/0,"Biliary papillomatosis",ICDO3_2nd
8265/3,"Micropapillary carcinoma, NOS",ICDO3_2nd
8265/3,"Micropapillary adenocarcinoma",ICDO3_2nd
8270/0,"Chromophobe adenoma",ICDO3_2nd
8270/3,"Chromophobe carcinoma",ICDO3_2nd
8270/3,"Chromophobe adenocarcinoma",ICDO3_2nd
8271/0,"Lactotroph adenoma",ICDO3_2nd
8271/0,Prolactinoma,ICDO3_2nd
8272/0,"Pituitary adenoma, NOS",ICDO3_2nd
8272/0,"Corticotroph adenoma",ICDO3_2nd
8272/0,"Null cell adenoma",ICDO3_2nd
8272/0,"Plurihormonal adenoma",ICDO3_2nd
8272/0,"Gonodotroph adenoma",ICDO3_2nd
8272/0,"Somatotroph adenoma",ICDO3_2nd
8272/0,"Thyrotroph adenoma",ICDO3_2nd
8272/0,"Pituitary adenoma, ectopic",ICDO3_2nd
8272/3,"Pituitary carcinoma, NOS",ICDO3_2nd
8273/3,"Pituitary blastoma",ICDO3_2nd
8280/0,"Acidophil adenoma",ICDO3_2nd
8280/0,"Eosinophil adenoma",ICDO3_2nd
8280/3,"Acidophil carcinoma",ICDO3_2nd
8280/3,"Acidophil adenocarcinoma",ICDO3_2nd
8280/3,"Eosinophil adenocarcinoma",ICDO3_2nd
8280/3,"Eosinophil carcinoma",ICDO3_2nd
8281/0,"Mixed acidophil-basophil adenoma",ICDO3_2nd
8281/3,"Mixed acidophil-basophil carcinoma",ICDO3_2nd
8290/0,"Oxyphilic adenoma",ICDO3_2nd
8290/0,"Oncocytic adenoma",ICDO3_2nd
8290/0,Oncocytoma,ICDO3_2nd
8290/0,"Follicular adenoma, oxyphilic cell",ICDO3_2nd
8290/0,"Hurthle cell adenoma",ICDO3_2nd
8290/0,"Hurthle cell tumor",ICDO3_2nd
8290/0,"Spindle cell oncocytoma",ICDO3_2nd
8290/0,"Oncocytic papillary cystadenoma",ICDO3_2nd
8290/3,"Oxyphilic adenocarcinoma",ICDO3_2nd
8290/3,"Oncocytic adenocarcinoma",ICDO3_2nd
8290/3,"Oncocytic carcinoma",ICDO3_2nd
8290/3,"Hurthle cell carcinoma",ICDO3_2nd
8290/3,"Hurthle cell adenocarcinoma",ICDO3_2nd
8290/3,"Follicular carcinoma, oxyphilic cell",ICDO3_2nd
8300/0,"Basophil adenoma",ICDO3_2nd
8300/0,"Mucoid cell adenoma",ICDO3_2nd
8300/3,"Basophil carcinoma",ICDO3_2nd
8300/3,"Basophil adenocarcinoma",ICDO3_2nd
8300/3,"Mucoid cell adenocarcinoma",ICDO3_2nd
8310/0,"Clear cell adenoma",ICDO3_2nd
8310/3,"Clear cell adenocarcinoma, NOS",ICDO3_2nd
8310/3,"Clear cell carcinoma, NOS",ICDO3_2nd
8310/3,"Clear cell adenocarcinoma, mesonephroid",ICDO3_2nd
8310/3,"Clear cell renal cell carcinoma, NOS",ICDO3_2nd
8311/1,"Hypernephroid tumor",ICDO3_2nd
8311/3,"Hereditary leiomyomatosis and renal cell carcinoma (HLRCC) syndrome-associated renal cell carcinoma",ICDO3_2nd
8311/3,"MiT family translocation carcinoma",ICDO3_2nd
8311/3,"Succinate dehydrogenase deficient renal cell carcinoma",ICDO3_2nd
8312/3,"Renal cell carcinoma, NOS",ICDO3_2nd
8312/3,"Renal cell adenocarcinoma",ICDO3_2nd
8312/3,"Renal cell carcinoma, unclassified",ICDO3_2nd
8312/3,"Grawitz tumor",ICDO3_2nd
8312/3,Hypernephroma,ICDO3_2nd
8313/0,"Clear cell adenofibroma",ICDO3_2nd
8313/0,"Clear cell cystadenofibroma",ICDO3_2nd
8313/1,"Clear cell borderline tumor",ICDO3_2nd
8313/1,"Clear cell tumor, atypical proliferative",ICDO3_2nd
8313/1,"Clear cell cystic tumor of borderline malignancy",ICDO3_2nd
8313/1,"Clear cell adenofibroma of borderline malignancy",ICDO3_2nd
8313/1,"Clear cell cystadenofibroma of borderline malignancy",ICDO3_2nd
8313/3,"Clear cell adenocarcinofibroma",ICDO3_2nd
8313/3,"Clear cell cystadenocarcinofibroma",ICDO3_2nd
8314/3,"Lipid-rich carcinoma",ICDO3_2nd
8315/3,"Glycogen-rich carcinoma",ICDO3_2nd
8315/3,"Glycogen-rich clear cell carcinoma",ICDO3_2nd
8316/1,"Multilocular cystic renal neoplasm of low malignant potential",ICDO3_2nd
8316/3,"Cyst-associated renal cell carcinoma",ICDO3_2nd
8316/3,"Acquired cystic disease-associated renal cell carcinoma",ICDO3_2nd
8316/3,"Tubulocystic renal cell carcinoma",ICDO3_2nd
8317/3,"Renal cell carcinoma, chromophobe type",ICDO3_2nd
8317/3,"Chromophobe cell renal carcinoma",ICDO3_2nd
8317/3,"Hybrid oncocytic chromophobe tumor",ICDO3_2nd
8318/3,"Renal cell carcinoma, sarcomatoid",ICDO3_2nd
8318/3,"Renal cell carcinoma, spindle cell",ICDO3_2nd
8319/3,"Collecting duct carcinoma",ICDO3_2nd
8319/3,"Bellini duct carcinoma",ICDO3_2nd
8319/3,"Renal carcinoma, collecting duct type",ICDO3_2nd
8320/3,"Granular cell carcinoma",ICDO3_2nd
8320/3,"Granular cell adenocarcinoma",ICDO3_2nd
8321/0,"Chief cell adenoma",ICDO3_2nd
8322/0,"Water-clear cell adenoma",ICDO3_2nd
8322/3,"Water-clear cell adenocarcinoma",ICDO3_2nd
8322/3,"Water-clear cell carcinoma",ICDO3_2nd
8323/0,"Mixed cell adenoma",ICDO3_2nd
8323/1,"Clear cell papillary renal cell carcinoma",ICDO3_2nd
8323/3,"Mixed cell adenocarcinoma",ICDO3_2nd
8324/0,Lipoadenoma,ICDO3_2nd
8324/0,Adenolipoma,ICDO3_2nd
8325/0,"Metanephric adenoma",ICDO3_2nd
8330/0,"Follicular adenoma, NOS",ICDO3_2nd
8330/1,"Atypical follicular adenoma",ICDO3_2nd
8330/3,"Follicular carcinoma, NOS",ICDO3_2nd
8330/3,"Follicular adenocarcinoma, NOS",ICDO3_2nd
8331/3,"Follicular adenocarcinoma, well differentiated",ICDO3_2nd
8331/3,"Follicular carcinoma, well differentiated",ICDO3_2nd
8332/3,"Follicular adenocarcinoma, trabecular",ICDO3_2nd
8332/3,"Follicular carcinoma, trabecular",ICDO3_2nd
8332/3,"Follicular adenocarcinoma, moderately differentiated",ICDO3_2nd
8332/3,"Follicular carcinoma, moderately differentiated",ICDO3_2nd
8333/0,"Microfollicular adenoma, NOS",ICDO3_2nd
8333/0,"Fetal adenoma",ICDO3_2nd
8333/3,"Fetal adenocarcinoma",ICDO3_2nd
8334/0,"Macrofollicular adenoma",ICDO3_2nd
8334/0,"Colloid adenoma",ICDO3_2nd
8335/1,"Follicular tumor of uncertain malignant potential",ICDO3_2nd
8335/1,"Follicular carcinoma, encapsulated, NOS",ICDO3_2nd
8335/3,"Follicular carcinoma, minimally invasive",ICDO3_2nd
8336/1,"Hyalinizing trabecular tumor",ICDO3_2nd
8336/1,"Hyalinizing trabecular adenoma",ICDO3_2nd
8337/3,"Poorly differentiated thyroid carcinoma",ICDO3_2nd
8337/3,"Insular carcinoma",ICDO3_2nd
8339/3,"Follicular carcinoma, encapsulated, angioinvasive",ICDO3_2nd
8340/3,"Papillary carcinoma, follicular variant",ICDO3_2nd
8340/3,"Papillary adenocarcinoma, follicular variant",ICDO3_2nd
8340/3,"Papillary and follicular adenocarcinoma",ICDO3_2nd
8340/3,"Papillary and follicular carcinoma",ICDO3_2nd
8341/3,"Papillary microcarcinoma",ICDO3_2nd
8342/3,"Papillary carcinoma, oncocytic variant",ICDO3_2nd
8342/3,"Papillary carcinoma, oxyphilic cell",ICDO3_2nd
8343/3,"Papillary carcinoma, encapsulated, of thyroid",ICDO3_2nd
8344/3,"Papillary carcinoma, columnar cell",ICDO3_2nd
8344/3,"Papillary carcinoma, tall cell",ICDO3_2nd
8345/3,"Medullary thyroid carcinoma",ICDO3_2nd
8345/3,"C cell carcinoma",ICDO3_2nd
8345/3,"Parafollicular cell carcinoma",ICDO3_2nd
8345/3,"Medullary carcinoma with amyloid stroma",ICDO3_2nd
8346/3,"Mixed medullary-follicular carcinoma",ICDO3_2nd
8347/3,"Mixed medullary-papillary carcinoma",ICDO3_2nd
8348/1,"Well differentiated tumor of uncertain malignant potential",ICDO3_2nd
8349/1,"Non-invasive follicular thyroid neoplasm with papillary-like nuclear features (NIFTP)",ICDO3_2nd
8350/3,"Nonencapsulated sclerosing carcinoma",ICDO3_2nd
8350/3,"Nonencapsulated sclerosing adenocarcinoma",ICDO3_2nd
8350/3,"Nonencapsulated sclerosing tumor",ICDO3_2nd
8350/3,"Papillary carcinoma, diffuse sclerosing",ICDO3_2nd
8360/1,"Multiple endocrine adenomas",ICDO3_2nd
8360/1,"Endocrine adenomatosis",ICDO3_2nd
8361/0,"Juxtaglomerular tumor",ICDO3_2nd
8361/0,"Juxtaglomerular cell tumor",ICDO3_2nd
8361/0,Reninoma,ICDO3_2nd
8370/0,"Adrenal cortical adenoma, NOS",ICDO3_2nd
8370/0,"Adrenal cortical tumor, NOS",ICDO3_2nd
8370/0,"Adrenal cortical tumor, benign",ICDO3_2nd
8370/3,"Adrenal cortical carcinoma",ICDO3_2nd
8370/3,"Adrenal cortical adenocarcinoma",ICDO3_2nd
8370/3,"Adrenal cortical tumor, malignant",ICDO3_2nd
8371/0,"Adrenal cortical adenoma, compact cell",ICDO3_2nd
8372/0,"Adrenal cortical adenoma, pigmented",ICDO3_2nd
8372/0,"Black adenoma",ICDO3_2nd
8372/0,"Pigmented adenoma",ICDO3_2nd
8373/0,"Adrenal cortical adenoma, clear cell",ICDO3_2nd
8374/0,"Adrenal cortical adenoma, glomerulosa cell",ICDO3_2nd
8375/0,"Adrenal cortical adenoma, mixed cell",ICDO3_2nd
8380/0,"Endometrioid adenoma, NOS",ICDO3_2nd
8380/0,"Endometrioid cystadenoma, NOS",ICDO3_2nd
8380/1,"Endometrioid adenoma, borderline malignancy",ICDO3_2nd
8380/1,"Endometrioid tumor, borderline",ICDO3_2nd
8380/1,"Atypical proliferative endometrioid tumor",ICDO3_2nd
8380/1,"Endometrioid cystadenoma, borderline malignancy",ICDO3_2nd
8380/1,"Endometrioid tumor of low malignant potential",ICDO3_2nd
8380/2,"Endometrioid intraepithelial neoplasia",ICDO3_2nd
8380/2,"Atypical hyperplasia of endometrium",ICDO3_2nd
8380/3,"Endometrioid adenocarcinoma, NOS",ICDO3_2nd
8380/3,"Endometrioid carcinoma, NOS",ICDO3_2nd
8380/3,"Endometrioid cystadenocarcinoma",ICDO3_2nd
8381/0,"Endometrioid adenofibroma, NOS",ICDO3_2nd
8381/0,"Endometrioid cystadenofibroma, NOS",ICDO3_2nd
8381/1,"Endometrioid adenofibroma, borderline malignancy",ICDO3_2nd
8381/1,"Endometrioid cystadenofibroma, borderline malignancy",ICDO3_2nd
8381/3,"Endometrioid adenofibroma, malignant",ICDO3_2nd
8381/3,"Endometrioid cystadenofibroma, malignant",ICDO3_2nd
8382/3,"Endometrioid adenocarcinoma, secretory variant",ICDO3_2nd
8383/3,"Endometrioid adenocarcinoma, ciliated cell variant",ICDO3_2nd
8384/3,"Adenocarcinoma, endocervical type, NOS",ICDO3_2nd
8390/0,"Skin appendage adenoma",ICDO3_2nd
8390/0,"Adnexal tumor, benign",ICDO3_2nd
8390/0,"Skin appendage tumor, benign",ICDO3_2nd
8390/3,"Adnexal adenocarcinoma, NOS",ICDO3_2nd
8390/3,"Skin appendage carcinoma",ICDO3_2nd
8390/3,"Adnexal carcinoma",ICDO3_2nd
8391/0,"Follicular fibroma",ICDO3_2nd
8391/0,Fibrofolliculoma,ICDO3_2nd
8391/0,"Perifollicular fibroma",ICDO3_2nd
8391/0,Trichodiscoma,ICDO3_2nd
8391/0,"Spindle cell predominant trichodiscoma",ICDO3_2nd
8392/0,Syringofibroadenoma,ICDO3_2nd
8400/0,"Sweat gland adenoma",ICDO3_2nd
8400/0,"Syringadenoma, NOS",ICDO3_2nd
8400/0,"Sweat gland tumor, benign",ICDO3_2nd
8400/1,"Sweat gland tumor, NOS",ICDO3_2nd
8400/3,"Sweat gland adenocarcinoma",ICDO3_2nd
8400/3,"Sweat gland carcinoma",ICDO3_2nd
8400/3,"Sweat gland tumor, malignant",ICDO3_2nd
8401/0,"Apocrine adenoma",ICDO3_2nd
8401/0,"Apocrine cystadenoma",ICDO3_2nd
8401/3,"Apocrine adenocarcinoma",ICDO3_2nd
8401/3,"Apocrine carcinoma",ICDO3_2nd
8402/0,"Hidradenoma, NOS",ICDO3_2nd
8402/0,"Nodular hidradenoma",ICDO3_2nd
8402/0,"Clear cell hidradenoma",ICDO3_2nd
8402/0,"Eccrine acrospiroma",ICDO3_2nd
8402/3,Hidradenocarcinoma,ICDO3_2nd
8402/3,"Nodular hidradenoma, malignant",ICDO3_2nd
8403/0,"Spiradenoma, NOS",ICDO3_2nd
8403/0,"Eccrine spiradenoma",ICDO3_2nd
8403/3,"Malignant eccrine spiradenoma",ICDO3_2nd
8403/3,"Malignant neoplasm arising from pre-existing spiradenoma",ICDO3_2nd
8403/3,"Malignant neoplasm arising from pre-existing cylindroma",ICDO3_2nd
8403/3,"Malignant neoplasm arising from pre-existing spiradenocylindroma",ICDO3_2nd
8404/0,Hidrocystoma,ICDO3_2nd
8404/0,Hidrocystadenoma,ICDO3_2nd
8404/0,"Eccrine cystadenoma",ICDO3_2nd
8405/0,"Papillary hidradenoma",ICDO3_2nd
8405/0,"Hidradenoma papilliferum",ICDO3_2nd
8406/0,"Syringocystadenoma papilliferum",ICDO3_2nd
8406/0,"Papillary syringadenoma",ICDO3_2nd
8406/0,"Papillary syringocystadenoma",ICDO3_2nd
8406/0,"Sialadenoma papilliferum",ICDO3_2nd
8406/3,"Syringocystadenocarcinoma papilliferum",ICDO3_2nd
8407/0,"Syringoma, NOS",ICDO3_2nd
8407/0,"Syringomatous tumor of nipple",ICDO3_2nd
8407/0,"Syringomatous adenoma of nipple",ICDO3_2nd
8407/0,"Infiltrating syringomatous adenoma of nipple",ICDO3_2nd
8407/3,"Microcystic adnexal carcinoma",ICDO3_2nd
8407/3,"Sclerosing sweat duct carcinoma",ICDO3_2nd
8407/3,"Syringomatous carcinoma",ICDO3_2nd
8408/0,"Eccrine papillary adenoma",ICDO3_2nd
8408/3,"Digital papillary adenocarcinoma",ICDO3_2nd
8408/3,"Aggressive digital papillary adenoma",ICDO3_2nd
8408/3,"Eccrine papillary adenocarcinoma",ICDO3_2nd
8409/0,"Poroma, NOS",ICDO3_2nd
8409/0,"Eccrine poroma, NOS",ICDO3_2nd
8409/0,"Apocrine poroma",ICDO3_2nd
8409/2,"Porocarcinoma in situ",ICDO3_2nd
8409/3,"Porocarcinoma, NOS",ICDO3_2nd
8409/3,"Eccrine poroma, malignant",ICDO3_2nd
8410/0,Sebaceoma,ICDO3_2nd
8410/0,"Sebaceous adenoma",ICDO3_2nd
8410/0,"Sebaceous epithelioma",ICDO3_2nd
8410/3,"Sebaceous carcinoma",ICDO3_2nd
8410/3,"Sebaceous adenocarcinoma",ICDO3_2nd
8413/3,"Eccrine adenocarcinoma",ICDO3_2nd
8420/0,"Ceruminous adenoma",ICDO3_2nd
8420/3,"Ceruminous adenocarcinoma",ICDO3_2nd
8420/3,"Ceruminous carcinoma",ICDO3_2nd
8430/1,"Mucoepidermoid tumor",ICDO3_2nd
8430/3,"Mucoepidermoid carcinoma",ICDO3_2nd
8440/0,"Cystadenoma, NOS",ICDO3_2nd
8440/0,"Cystoma, NOS",ICDO3_2nd
8440/3,"Cystadenocarcinoma, NOS",ICDO3_2nd
8441/0,"Serous cystadenoma, NOS",ICDO3_2nd
8441/0,"Serous cystoma",ICDO3_2nd
8441/0,"Serous microcystic adenoma",ICDO3_2nd
8441/0,"Papillary serous cystadenoma, NOS",ICDO3_2nd
8441/2,"Serous intraepithelial carcinoma",ICDO3_2nd
8441/2,"Serous tubal intraepithelial carcinoma (STIC)",ICDO3_2nd
8441/2,"Serous endometrial intraepithelial carcinoma",ICDO3_2nd
8441/3,"Serous carcinoma, NOS",ICDO3_2nd
8441/3,"Serous cystadenocarcinoma, NOS",ICDO3_2nd
8441/3,"Serous adenocarcinoma, NOS",ICDO3_2nd
8441/3,"Serous papillary adenocarcinoma, NOS",ICDO3_2nd
8441/3,"Papillary serous cystadenocarcinoma",ICDO3_2nd
8441/3,"Papillary serous adenocarcinoma",ICDO3_2nd
8441/3,"Serous surface papillary carcinoma",ICDO3_2nd
8442/1,"Serous borderline tumor, NOS",ICDO3_2nd
8442/1,"Serous tumor, atypical proliferative",ICDO3_2nd
8442/1,"Serous cystadenoma, borderline malignancy",ICDO3_2nd
8442/1,"Serous tumor, NOS, of low malignant potential",ICDO3_2nd
8442/1,"Serous papillary cystic tumor of borderline malignancy",ICDO3_2nd
8442/1,"Atypical proliferative papillary serous tumor",ICDO3_2nd
8442/1,"Papillary serous cystadenoma, borderline malignancy",ICDO3_2nd
8442/1,"Papillary serous tumor of low malignant potential",ICDO3_2nd
8442/1,"Serous surface papillary tumor of borderline malignancy",ICDO3_2nd
8443/0,"Clear cell cystadenoma",ICDO3_2nd
8450/0,"Papillary cystadenoma, NOS",ICDO3_2nd
8450/0,"Papillary cystadenofibroma",ICDO3_2nd
8450/3,"Papillary cystadenocarcinoma, NOS",ICDO3_2nd
8450/3,"Papillocystic adenocarcinoma",ICDO3_2nd
8451/1,"Papillary cystadenoma, borderline malignancy",ICDO3_2nd
8452/1,"Solid pseudopapillary tumor of ovary",ICDO3_2nd
8452/1,"Papillary cystic tumor",ICDO3_2nd
8452/1,"Solid and cystic tumor",ICDO3_2nd
8452/1,"Solid and papillary epithelial neoplasm",ICDO3_2nd
8452/3,"Solid pseudopapillary neoplasm of pancreas",ICDO3_2nd
8452/3,"Solid pseudopapillary carcinoma",ICDO3_2nd
8453/0,"Intraductal papillary mucinous adenoma",ICDO3_2nd
8453/0,"Intraductal papillary mucinous tumor with intermediate dysplasia",ICDO3_2nd
8453/0,"Intraductal papillary mucinous tumor with low grade dysplasia",ICDO3_2nd
8453/0,"Intraductal papillary mucinous neoplasm with low grade dysplasia",ICDO3_2nd
8453/0,"Intraductal papillary mucinous tumor with moderate dysplasia",ICDO3_2nd
8453/0,"Intraductal papillary mucinous neoplasm with moderate dysplasia",ICDO3_2nd
8453/2,"Intraductal papillary mucinous neoplasm with high grade dysplasia",ICDO3_2nd
8453/2,"Intraductal papillary mucinous carcinoma, non-invasive",ICDO3_2nd
8453/3,"Intraductal papillary mucinous neoplasm with an associated invasive carcinoma",ICDO3_2nd
8453/3,"Intraductal papillary mucinous carcinoma, invasive",ICDO3_2nd
8454/0,"Cystic tumor of atrio-ventricular node",ICDO3_2nd
8460/2,"Serous borderline tumor, micropapillary variant",ICDO3_2nd
8460/2,"Serous carcinoma, non-invasive, low grade",ICDO3_2nd
8460/3,"Low grade serous carcinoma",ICDO3_2nd
8460/3,"Micropapillary serous carcinoma",ICDO3_2nd
8461/0,"Serous surface papilloma",ICDO3_2nd
8461/3,"High grade serous carcinoma",ICDO3_2nd
8470/0,"Mucinous cystadenoma, NOS",ICDO3_2nd
8470/0,"Papillary mucinous cystadenoma, NOS",ICDO3_2nd
8470/0,"Papillary pseudomucinous cystadenoma, NOS",ICDO3_2nd
8470/0,"Pseudomucinous cystadenoma, NOS",ICDO3_2nd
8470/0,"Mucinous cystoma",ICDO3_2nd
8470/0,"Mucinous cystic neoplasm with intermediate grade dysplasia",ICDO3_2nd
8470/0,"Mucinous cystic neoplasm with intermediate grade intraepithelial neoplasia",ICDO3_2nd
8470/0,"Mucinous cystic neoplasm with low grade dysplasia",ICDO3_2nd
8470/0,"Mucinous cystic neoplasm with low grade intraepithelial neoplasia",ICDO3_2nd
8470/0,"Mucinous cystic tumor with intermediate dysplasia",ICDO3_2nd
8470/0,"Mucinous cystic tumor with low grade dysplasia",ICDO3_2nd
8470/0,"Mucinous cystic tumor with moderate dysplasia",ICDO3_2nd
8470/2,"Mucinous cystic neoplasm with high grade dysplasia",ICDO3_2nd
8470/2,"Mucinous cystadenocarcinoma, non-invasive",ICDO3_2nd
8470/2,"Mucinous cystic tumor with high grade dysplasia",ICDO3_2nd
8470/2,"Mucinous cystic neoplasm with high grade intraepithelial neoplasia",ICDO3_2nd
8470/3,"Mucinous cystadenocarcinoma, NOS",ICDO3_2nd
8470/3,"Pseudomucinous cystadenocarcinoma, NOS",ICDO3_2nd
8470/3,"Pseudomucinous adenocarcinoma",ICDO3_2nd
8470/3,"Mucinous cystic tumor with an associated invasive carcinoma",ICDO3_2nd
8470/3,"Mucinous cystic neoplasm with an associated invasive carcinoma",ICDO3_2nd
8470/3,"Papillary mucinous cystadenocarcinoma",ICDO3_2nd
8470/3,"Papillary pseudomucinous cystadenocarcinoma",ICDO3_2nd
8472/1,"Mucinous cystic tumor of borderline malignancy",ICDO3_2nd
8472/1,"Mucinous borderline tumor",ICDO3_2nd
8472/1,"Mucinous tumor, NOS, of low malignant potential",ICDO3_2nd
